800
0.2653, -0.04555
0.39207, -0.3084
0.28285, -0.02743
0.49331, 0.08758
0.29474, -0.02538
0.50852, 0.12105
0.38521, 0.22744
0.4129, 0.43902
0.21733, 0.23871
0.27767, -0.04068
0.27296, -0.03906
0.50508, 0.09114
0.40129, 0.46219
0.25821, -0.02459
0.28734, -0.02057
0.58055, -0.43312
0.40816, -0.32232
1.09155, -0.37494
0.41165, 0.49049
0.94387, -0.0323
0.60462, -0.38608
0.68077, -0.33988
0.75376, 0.48737
0.94482, -0.36076
0.50549, 0.39265
0.92889, 0.28971
0.34652, -0.29966
0.52791, -0.43477
0.8712, -0.54165
0.92415, 0.30948
1.08517, 0.71097
1.52909, 0.28297
1.32208, 0.46414
1.04425, 0.76495
1.3214, 0.19345
1.29564, 0.45214
1.05912, 0.63912
1.47839, 0.29977
1.28602, 0.43539
1.35171, 0.66471
0.95162, 0.78642
1.07799, 0.57307
1.58939, 0.57567
1.51996, 0.29301
1.25277, 0.40571
1.38591, -0.06234
1.28649, 0.43159
1.045, -0.66095
1.44141, -0.06097
1.51947, 0.52262
1.28465, 0.45027
1.10858, 0.57557
1.13534, 0.63396
1.52838, 0.51021
1.11559, 0.63602
1.35696, 0.16662
1.53097, -0.02087
1.04525, 0.53824
1.58624, 0.571
1.04541, 0.60566
1.22469, 0.38335
1.05232, 0.55112
0.65863, 0.56635
1.39471, -0.04191
1.53768, -0.01911
0.92578, 0.43817
1.46943, -0.36751
1.11707, 0.33323
1.49806, 0.31912
1.05159, 0.61225
1.0308, 0.54298
1.4648, 0.26296
1.36318, 0.17232
1.32755, 0.12513
0.76424, -0.66982
1.01192, 0.52247
1.4753, -0.01969
1.49373, -0.04794
1.26742, -0.19495
1.03992, -0.04132
0.84294, -0.58376
1.2068, 0.1034
0.79607, -0.63157
0.77252, -0.62773
1.232, 0.11003
0.63555, 0.54942
1.38678, 0.19673
1.4103, -0.02994
1.28807, 0.15274
1.20464, 0.69
0.97443, -0.33752
1.04636, -0.04257
1.16331, 0.14573
1.32356, -0.22463
1.44553, -0.01647
1.1497, -0.10056
1.00612, -0.02426
1.27997, -0.17899
0.94338, -0.36073
0.39652, -0.25821
1.18537, 0.09621
1.45774, -0.03568
1.06379, -0.67632
0.96577, -0.59015
1.18384, -0.42444
0.94754, -0.58223
1.53515, -0.56865
0.75303, -0.58447
0.99823, -0.35063
0.93122, 0.28985
1.39102, -0.75232
1.40866, 0.21914
0.90418, -0.25908
1.23224, -0.18911
1.02516, 0.25332
0.95985, -0.07227
1.45192, -0.03445
0.83375, -0.53015
0.91573, 0.44137
1.45155, 0.25136
1.25245, 0.10744
0.27144, 0.23314
1.43508, -0.0258
0.64387, -0.39243
