800
-0.12942, 0.80592
-0.00354, 0.85494
-0.18796, 0.75352
-0.29095, 0.75155
-0.02711, 0.74008
-0.28927, 0.71805
-0.05184, 0.64624
-0.13909, 0.85017
-0.05895, 0.75851
-0.12377, 0.87622
-0.21482, 0.89109
-0.19297, 0.61935
-0.13724, 0.76584
-0.24537, 0.81987
-0.26885, 0.6743
-0.13109, 0.66455
-0.23234, 0.86041
-0.10662, 0.70215
-0.24991, 0.6086
-0.28213, 0.63804
-0.20621, 0.8191
0.03181, 0.78165
-0.10454, 0.83503
-0.09702, 0.64396
-0.08298, 0.86274
-0.23126, 0.6448
-0.17106, 0.89571
-0.24957, 0.70632
-0.21763, 0.77914
-0.15495, 0.68912
-0.70582, 0.23816
-0.74204, -0.38624
-0.62855, -0.13617
-0.80539, -0.05741
-0.71037, -0.16236
-0.72725, -0.24852
-0.64968, -0.4825
-0.81173, -0.15137
-0.72734, -0.20831
-0.73195, 0.03669
-0.74729, -0.29057
-0.71063, 0.11895
-0.70581, -0.30256
-0.54725, -0.50436
-0.67557, -0.20276
-0.64892, 0.07715
-0.6216, -0.21002
-0.61212, -0.26655
-0.78234, -0.25898
-0.66602, -0.09907
-0.63136, -0.52399
-0.72065, 0.18954
-0.68314, -0.24326
-0.75684, -0.05688
-0.70139, -0.43637
-0.75279, -0.01187
-0.55395, -0.59633
-0.74306, 0.07908
-0.74485, -0.13753
-0.64379, 0.02119
-0.38567, -0.55419
-0.16857, -0.02152
-0.31323, -0.19972
-0.23401, -0.47347
-0.42003, -0.0885
-0.29636, -0.30849
-0.2949, -0.15825
0.01002, -0.08503
-0.41167, -0.23301
-0.03471, -0.04046
-0.4586, -0.47464
-0.38403, -0.49837
0.13502, 0.00141
0.14542, -0.09841
-0.53831, -0.26666
-0.26928, -0.00757
-0.47421, -0.31585
-0.52991, -0.15002
-0.51191, -0.36529
-0.50145, -0.23797
-0.39135, -0.28323
-0.20918, -0.19742
-0.42524, -0.18644
0.19741, -0.19726
-0.41766, -0.13614
-0.34145, -0.28893
-0.07437, -0.03369
-0.19851, -0.15318
-0.51229, -0.1967
-0.07633, -0.10488
-0.23888, -0.28709
-0.00628, -0.39599
0.06424, -0.39545
-0.12826, -0.29312
-0.14042, -0.45271
0.0673, -0.31364
-0.4215, -0.45922
-0.3864, -0.05717
-0.26824, -0.12336
-0.22653, -0.52466
-0.10603, -0.14798
-0.23974, 0.03974
-0.49511, -0.12981
-0.123, -0.51284
-0.23069, -0.0481
-0.12538, -0.02799
-0.15529, -0.32801
-0.32698, -0.34482
-0.38522, -0.43883
-0.36272, -0.23207
-0.20496, -0.36969
-0.05889, -0.14578
0.03951, -0.24123
-0.03792, -0.09281
-0.10434, -0.43643
-0.47972, -0.07861
-0.34251, -0.16129
-0.42752, -0.31728
-0.56051, -0.18319
-0.49198, -0.28052
-0.35826, -0.37497
-0.37918, -0.18843
-0.04979, -0.2375
-0.22426, -0.41759
0.10717, -0.27935
0.16377, -0.24864
-0.18733, -0.07082
-0.00978, -0.25415
-0.46506, -0.36593
0.13774, -0.17129
-0.08775, -0.30472
-0.05438, -0.36055
0.17167, -0.1341
-0.03026, 0.02207
0.03552, -0.28096
-0.00194, -0.30545
-0.30809, -0.39179
-0.17122, -0.22396
0.09777, -0.06317
-0.56513, -0.3121
-0.26707, -0.20795
-0.10467, -0.39317
-0.11509, -0.07314
0.06141, -0.09703
-0.24755, -0.16479
0.03864, -0.1944
-0.02119, -0.34502
-0.40812, -0.35151
-0.52757, -0.32864
0.13879, -0.05154
-0.17399, -0.11635
-0.15702, -0.37266
-0.06531, -0.19273
0.10434, -0.13219
-0.48795, -0.4015
-0.33592, -0.43133
-0.19482, 0.04666
-0.31922, -0.24583
-0.23133, -0.24049
-0.13701, -0.25126
-0.27735, -0.26155
-0.52062, -0.00468
-0.45776, -0.12117
-0.43634, -0.272
-0.19772, -0.31919
-0.5494, -0.38806
-0.36749, -0.32688
-0.0573, -0.40009
-0.28186, -0.48356
-0.32825, -0.51373
-0.04676, -0.29377
0.0834, -0.24663
-0.19033, -0.46825
0.08336, -0.18137
-0.11611, -0.20369
-0.09224, -0.24938
-0.31502, -0.1078
-0.20904, -0.00325
-0.2746, -0.05875
-0.0536, -0.45102
-0.48246, -0.02735
0.03112, -0.35694
-0.01875, -0.15587
0.03451, -0.04797
-0.49835, -0.45394
-0.23223, -0.0966
-0.31463, -0.05136
-0.26066, -0.39706
-0.55415, -0.2244
-0.00741, -0.20581
-0.28545, 0.06002
-0.34787, -0.0297
0.0696, -0.02063
-0.17055, -0.42049
-0.4555, -0.22991
-0.41042, -0.39695
-0.13626, -0.11221
-0.19078, -0.26943
0.08402, -0.34933
-0.30916, 0.02878
0.00586, -0.02184
-0.57954, -0.07314
0.05744, -0.14594
0.0165, -0.1302
0.18564, -0.05375
-0.28358, -0.44096
-0.55178, -0.10183
0.11435, -0.22219
-0.11247, -0.34842
-0.35372, -0.08623
-0.70816, 0.56289
-0.22903, 0.47102
-0.26754, 0.49138
-0.64968, 0.49892
-0.34039, 0.32441
0.21035, 0.38876
-0.50946, 0.47288
-0.33903, 0.4326
-0.75613, 0.47472
-0.59967, 0.46537
-0.55832, 0.51722
-0.04789, 0.78927
0.31892, 0.33767
-0.19813, 0.50484
-0.32286, 0.67789
-0.42209, 0.65247
-0.14371, 0.43735
-0.52119, 0.7897
-0.25945, 0.53101
-0.70596, 0.50392
-0.39782, 0.51304
-0.08145, 0.80799
0.30998, 0.41832
0.30043, 0.28039
-0.2506, 0.40598
-0.42121, 0.68984
-0.7075, 0.61218
-0.43415, 0.72361
-0.45051, 0.53834
-0.29995, 0.5901
-0.42889, 0.78092
-0.11522, 0.5414
-0.19228, 0.65603
-0.16331, 0.54606
-0.36488, 0.75826
-0.03402, 0.49915
-0.46991, 0.69369
-0.13032, 0.48959
0.08069, 0.39176
-0.38466, 0.80165
-0.5818, 0.56912
-0.65803, 0.63442
-0.56572, 0.65664
-0.60126, 0.61593
-0.08789, 0.44932
-0.15715, 0.62955
-0.34598, 0.5933
-0.28745, 0.78534
-0.32576, 0.76725
-0.6536, 0.55529
-0.32147, 0.63501
-0.07656, 0.54901
-0.52263, 0.69791
0.1229, 0.65214
-0.64236, 0.59565
-0.56428, 0.70524
-0.61853, 0.5452
-0.25199, 0.56541
-0.35017, 0.84847
-0.46666, 0.82204
0.15261, 0.57839
0.0149, 0.8133
-0.48978, 0.73291
-0.02719, 0.58368
-0.40077, 0.76774
-0.47946, 0.79095
-0.56683, 0.60953
-0.38675, 0.84995
-0.31342, 0.85996
-0.60734, 0.65777
0.06562, 0.65612
0.06634, 0.75814
-0.00222, 0.71607
-0.60013, 0.50729
-0.07691, 0.48868
-0.42319, 0.82885
-0.11771, 0.60048
-0.07636, 0.60549
-0.39438, 0.73002
-0.35232, 0.81264
0.05647, 0.45731
-0.47506, 0.61223
-0.32788, 0.72133
-0.51453, 0.61114
-0.05981, 0.71281
-0.21374, 0.58772
-0.51775, 0.65674
0.09635, 0.67644
-0.37807, 0.60398
-0.56152, 0.76598
-0.50518, 0.51707
-0.4651, 0.75605
-0.67964, 0.46373
-0.53565, 0.74093
-0.60483, 0.73487
-0.66458, 0.67862
-0.31138, 0.51138
-0.18125, 0.47502
-0.39133, 0.56159
-0.29886, 0.4163
-0.36879, 0.69228
-0.60746, 0.69585
-0.39093, 0.44196
-0.48358, 0.56014
-0.54354, 0.56344
-0.44275, 0.57926
-0.14803, 0.37695
-0.31103, 0.55078
-0.43271, 0.6185
-0.36409, 0.49441
-0.20978, 0.54643
-0.46922, 0.49786
-0.47343, 0.65426
-0.35616, 0.54304
-0.30787, 0.46038
-0.21578, 0.42292
-0.4123, 0.47581
-0.36225, 0.65896
-0.10439, 0.38561
-0.74773, 0.53554
0.18086, -0.55484
-0.12795, -0.66837
0.0701, -0.7311
0.07823, -0.60447
0.27572, -0.83666
-0.00941, -0.75416
0.0574, -0.66385
0.21209, -0.50228
0.12475, -0.63622
0.12363, -0.84455
-0.13616, -0.74072
-0.25516, -0.74776
-0.01614, -0.86033
-0.0899, -0.77263
0.26342, -0.7229
0.00724, -0.63684
-0.02935, -0.80137
-0.14501, -0.8003
0.10538, -0.69402
0.25347, -0.77348
0.22661, -0.87717
-0.18698, -0.79751
0.13678, -0.57754
0.22345, -0.81937
-0.12292, -0.85918
0.0975, -0.8917
-0.08352, -0.88017
0.01107, -0.7037
-0.08021, -0.82489
-0.06581, -0.72796
-0.71296, -0.0682
-0.66383, -0.15987
-0.75196, 0.15176
-0.611, -0.44046
-0.65608, -0.43562
-0.58099, -0.53897
-0.69426, -0.02279
-0.70164, -0.11961
-0.65136, -0.06082
-0.6898, -0.38678
-0.80838, -0.11021
-0.67484, 0.14862
-0.75595, -0.34156
-0.53727, -0.55761
-0.78874, 0.0271
-0.76456, -0.10181
-0.59096, -0.48858
-0.64855, -0.35864
-0.63432, -0.0171
-0.80244, -0.22107
-0.62562, -0.31961
-0.77916, -0.18379
-0.69527, -0.34293
-0.69231, 0.01781
-0.62602, -0.39716
-0.79778, -0.01675
-0.66427, -0.28577
-0.77599, 0.09744
-0.8146, 0.05976
-0.69083, 0.07501
0.82828, -0.61243
0.79305, -0.64087
0.55676, -0.64901
0.6306, -0.73627
0.54924, -0.50699
0.69765, -0.56347
0.74183, -0.57373
0.77504, -0.60421
0.6431, -0.56656
0.7244, -0.61897
0.75145, -0.70552
0.69387, -0.65822
0.71447, -0.69636
0.60245, -0.6207
0.65077, -0.64962
0.64291, -0.61019
0.86631, -0.6103
0.83306, -0.65232
0.68636, -0.6037
0.58955, -0.53212
0.5932, -0.70623
0.59781, -0.57689
0.7468, -0.64822
0.63997, -0.52038
0.78236, -0.67947
0.54883, -0.55723
0.59573, -0.66846
0.68482, -0.72198
0.65067, -0.6911
0.5524, -0.60105
-0.16833, -0.52684
0.17349, -0.85186
0.32328, -0.81414
-0.27995, -0.78817
0.15719, -0.90218
-0.4734, -0.65558
-0.19147, -0.57078
-0.37972, -0.7477
-0.44155, -0.04935
-0.26269, -0.55211
-0.3571, -0.59822
-0.05869, -0.50511
-0.22586, -0.64181
-0.42645, -0.55133
-0.38967, -0.65461
0.71285, 0.19477
0.32117, -0.75184
-0.18505, -0.85976
-0.09891, -0.60652
0.58613, 0.11462
-0.47965, -0.54288
-0.32668, -0.77945
-0.21056, -0.74262
-0.54276, -0.43847
-0.47103, -0.59975
0.00468, -0.47932
-0.43145, -0.68062
-0.3456, -0.47028
-0.47672, 0.018
-0.05064, -0.6784
-0.28862, -0.61244
-0.24188, -0.3462
-0.08998, 0.00431
-0.23687, -0.83117
-0.47557, 0.05388
-0.35002, 0.05005
-0.52141, -0.06897
-0.31641, -0.72835
-0.56622, 0.05421
-0.40321, 0.14851
-0.60787, 0.13613
-0.42748, -0.00049
-0.42483, -0.59964
-0.49489, 0.14182
-0.3691, -0.13312
-0.15537, -0.17812
-0.61005, 0.18437
0.03384, 0.07104
-0.55972, -0.033
-0.27953, -0.34952
-0.18707, -0.68843
-0.56014, 0.13398
-0.31405, -0.58531
-0.46982, -0.16996
-0.44738, -0.41561
-0.27494, 0.11912
-0.14691, 0.0455
-0.28006, -0.68043
-0.53014, 0.17742
-0.58553, 0.0888
-0.02141, 0.1544
-0.20886, 0.19749
-0.48522, 0.18082
-0.12762, 0.12922
-0.48943, 0.2658
-0.44068, 0.08707
0.12506, 0.0984
-0.37842, 0.1941
-0.59758, 0.24241
-0.08405, 0.07238
-0.36158, 0.12478
-0.43384, 0.19538
-0.40418, 0.23966
-0.38246, 0.01595
-0.46974, 0.30563
-0.52563, 0.10261
-0.39902, 0.07936
-0.2963, 0.18388
-0.24167, 0.23926
-0.19156, 0.13152
-0.56411, 0.18963
-0.35272, -0.69113
-0.32616, 0.1386
-0.3933, 0.30072
-0.27036, 0.29551
-0.44642, 0.14129
-0.09546, 0.19673
-0.34402, 0.21109
-0.5273, 0.05613
-0.58285, 0.28351
-0.48412, 0.23026
0.16841, 0.12778
0.16323, 0.17971
-0.07524, 0.35649
0.01236, 0.12411
0.11101, 0.16222
-0.16975, 0.242
0.27043, 0.389
0.06146, 0.18734
-0.09882, 0.30714
0.20539, 0.17186
0.22987, 0.32095
-0.29334, 0.24781
0.2095, 0.21214
-0.14994, 0.18711
-0.10658, 0.26139
0.09886, 0.24257
-0.44112, 0.2571
-0.53192, 0.27468
0.12179, 0.20646
-0.24331, 0.16889
0.01502, 0.20602
0.25278, 0.20361
0.06733, 0.13314
-0.01392, 0.30135
0.10152, 0.43414
-0.05609, 0.2352
-0.06228, 0.1621
-0.55107, 0.23402
-0.33376, 0.2757
0.18922, 0.24928
0.27792, 0.56948
0.18076, 0.70846
0.12764, 0.49652
0.11619, 0.32508
0.28194, 0.52621
0.24757, 0.6529
-0.18544, 0.34623
0.31273, 0.49877
0.21361, 0.6399
0.27259, 0.4375
0.24555, 0.58341
0.227, 0.55044
0.13879, 0.53242
-0.00293, 0.37546
-0.04253, 0.41797
-0.01699, 0.45447
0.02544, 0.42571
0.24454, 0.51616
0.27494, 0.33579
0.02248, 0.33816
0.21319, 0.60512
0.17055, 0.47919
0.23127, 0.42123
0.04627, 0.3701
0.17809, 0.43023
0.25501, 0.4699
0.11831, 0.37181
0.19568, 0.35127
0.20728, 0.46479
0.0193, 0.48317
0.01559, 0.65049
0.0814, 0.48787
0.2637, 0.61356
0.19045, 0.57529
-0.00127, 0.77381
