800
-0.24659, -0.04952
-0.54569, 0.01512
-0.63753, -0.27947
-0.61117, -0.038
-0.35062, 0.1069
-0.57601, -0.10103
-0.26393, 0.09299
-0.32635, -0.10509
-0.62711, -0.42871
-0.27101, 0.09162
-0.12287, -0.0334
-0.24514, -0.04264
-0.65816, -0.13911
-0.55215, 0.03239
-0.64093, -0.18517
-0.67505, -0.10463
-0.56416, -0.11432
-0.26774, -0.19827
-0.63718, -0.18982
-0.32831, -0.00671
-0.17178, 0.0487
-0.73713, -0.20795
-0.68902, -0.07674
-0.67439, -0.1047
-0.72995, -0.30402
-0.45759, 0.06737
-0.6316, -0.27977
-0.75196, -0.20636
-0.31614, -0.11188
-0.47528, -0.07358
-0.88563, -0.7083
-0.8855, -0.70892
-0.79869, -1.11306
-0.79908, -1.12463
-0.83088, -0.88421
-0.83779, -1.00715
-0.79922, -1.13829
-0.68799, -1.24645
-0.87215, -0.92245
-0.92523, -0.88175
-0.61761, -1.17506
-0.98533, -0.61781
-0.83093, -1.01138
-0.6601, -1.11491
-0.81203, -1.01624
-0.7369, -1.18602
-0.74561, -1.04911
-0.93347, -0.77861
-0.78339, -0.82214
-0.86866, -1.07616
-0.90431, -0.98617
-0.84676, -0.64025
-0.74127, -1.05681
-0.90333, -0.99308
-0.91794, -0.64238
-0.72239, -1.15223
-0.71569, -1.12806
-0.93566, -0.87695
-0.62297, -1.1769
-0.95368, -0.78362
-0.44883, -1.11294
-0.7482, -0.77223
-0.74372, -0.95126
-0.63184, -0.85919
-0.8119, -0.7304
-0.705, -0.8591
-0.62719, -1.04386
-0.57153, -0.99696
-0.67466, -0.97443
-0.72551, -0.76455
-0.54334, -1.11085
-0.48988, -1.01274
-0.66576, -0.96595
-0.6918, -0.68495
-0.70091, -0.57608
-0.65594, -0.95743
-0.70945, -0.85805
-0.71291, -0.8667
-0.61928, -0.87076
-0.667, -0.67307
-0.62228, -0.8489
-0.72647, -0.61349
-0.56859, -0.97194
-0.042, -0.6796
-0.67559, -0.6824
-0.65696, -0.93425
-0.62813, -0.75413
-0.56027, -1.09075
-0.66075, -0.59934
-0.37328, -1.14975
-0.64527, -0.77018
-0.44787, -0.77451
-0.56711, -0.97424
-0.4492, -0.89275
-0.37512, -1.0683
-0.62665, -0.75582
-0.36773, -1.07514
-0.62232, -0.7517
-0.46779, -0.91095
-0.13933, -0.81287
-0.55451, -0.89599
-0.55178, -0.76455
-0.36369, -1.07179
-0.49902, -0.60732
-0.48444, -1.03091
-0.29906, -1.11602
